source,station,station_id,period_start,period_end,products,source_scale_m,valid_pixels,total_pixels,valid_area_m2,total_area_m2,coverage_pct
HLS,Bosque seco,00000000000000000004,2023-09-06,2023-09-14,60,30,243.64705882352945,243.64705882352945,214272.15992838528,214272.15992838528,100.0
S2,Pastos limpios,00000000000000000000,2023-09-06,2023-09-14,2,20,0.0,545.6705882352941,0.0,213165.6486693139,0.0
S2,Palma,00000000000000000001,2023-09-06,2023-09-14,2,20,0.0,545.6039215686275,0.0,213165.1321457805,0.0
S2,Bananera,00000000000000000002,2023-09-06,2023-09-14,2,20,0.0,545.5333333333333,0.0,213131.89231938383,0.0
S2,Manglar,00000000000000000003,2023-09-06,2023-09-14,2,20,0.0,545.850980392157,0.0,213158.9788100297,0.0
S2,Bosque seco,00000000000000000004,2023-09-06,2023-09-14,2,20,0.0,545.3686274509803,0.0,213163.19644153066,0.0
HLS,Pastos limpios,00000000000000000000,2023-09-14,2023-09-22,32,30,243.78431372549025,243.78431372549025,214276.69850116826,214276.69850116826,100.0
HLS,Palma,00000000000000000001,2023-09-14,2023-09-22,32,30,243.80784313725482,243.80784313725482,214323.03965705412,214323.03965705412,100.0
HLS,Bananera,00000000000000000002,2023-09-14,2023-09-22,32,30,243.75686274509803,243.75686274509803,214272.54065539807,214272.54065539807,100.0
HLS,Manglar,00000000000000000003,2023-09-14,2023-09-22,32,30,241.91372549019607,241.91372549019607,212555.60338039036,212555.60338039036,100.0
HLS,Bosque seco,00000000000000000004,2023-09-14,2023-09-22,32,30,243.64705882352945,243.64705882352945,214272.15992838528,214272.15992838528,100.0
S2,Pastos limpios,00000000000000000000,2023-09-14,2023-09-22,4,20,545.6705882352941,545.6705882352941,213165.6486693139,213165.6486693139,100.0
S2,Palma,00000000000000000001,2023-09-14,2023-09-22,4,20,545.6039215686275,545.6039215686275,213165.1321457805,213165.1321457805,100.0
S2,Bananera,00000000000000000002,2023-09-14,2023-09-22,4,20,545.5333333333333,545.5333333333333,213131.89231938383,213131.89231938383,100.0
S2,Manglar,00000000000000000003,2023-09-14,2023-09-22,4,20,545.850980392157,545.850980392157,213158.9788100297,213158.9788100297,100.0
S2,Bosque seco,00000000000000000004,2023-09-14,2023-09-22,4,20,545.3686274509803,545.3686274509803,213163.19644153066,213163.19644153066,100.0
HLS,Pastos limpios,00000000000000000000,2023-09-22,2023-09-30,39,30,0.0,243.78431372549025,0.0,214276.69850116826,0.0
HLS,Palma,00000000000000000001,2023-09-22,2023-09-30,39,30,82.09803921568628,243.80784313725482,72169.68152717141,214323.03965705412,33.673319323322715
HLS,Bananera,00000000000000000002,2023-09-22,2023-09-30,39,30,243.75686274509803,243.75686274509803,214272.54065539807,214272.54065539807,100.0
HLS,Manglar,00000000000000000003,2023-09-22,2023-09-30,39,30,241.91372549019607,241.91372549019607,212555.60338039036,212555.60338039036,100.0
HLS,Bosque seco,00000000000000000004,2023-09-22,2023-09-30,39,30,243.64705882352945,243.64705882352945,214272.15992838528,214272.15992838528,100.0
S2,Pastos limpios,00000000000000000000,2023-09-22,2023-09-30,2,20,545.6705882352941,545.6705882352941,213165.6486693139,213165.6486693139,100.0
S2,Palma,00000000000000000001,2023-09-22,2023-09-30,2,20,545.6039215686275,545.6039215686275,213165.1321457805,213165.1321457805,100.0
S2,Bananera,00000000000000000002,2023-09-22,2023-09-30,2,20,545.5333333333333,545.5333333333333,213131.89231938383,213131.89231938383,100.0
S2,Manglar,00000000000000000003,2023-09-22,2023-09-30,2,20,0.0,545.850980392157,0.0,213158.9788100297,0.0
S2,Bosque seco,00000000000000000004,2023-09-22,2023-09-30,2,20,545.3686274509803,545.3686274509803,213163.19644153066,213163.19644153066,100.0
HLS,Pastos limpios,00000000000000000000,2023-09-30,2023-10-08,65,30,243.78431372549025,243.78431372549025,214276.69850116826,214276.69850116826,100.0
HLS,Palma,00000000000000000001,2023-09-30,2023-10-08,65,30,243.80784313725482,243.80784313725482,214323.03965705412,214323.03965705412,100.0
HLS,Bananera,00000000000000000002,2023-09-30,2023-10-08,65,30,243.75686274509803,243.75686274509803,214272.54065539807,214272.54065539807,100.0
HLS,Manglar,00000000000000000003,2023-09-30,2023-10-08,65,30,241.91372549019607,241.91372549019607,212555.60338039036,212555.60338039036,100.0
HLS,Bosque seco,00000000000000000004,2023-09-30,2023-10-08,65,30,243.64705882352945,243.64705882352945,214272.15992838528,214272.15992838528,100.0
S2,Pastos limpios,00000000000000000000,2023-09-30,2023-10-08,4,20,545.6705882352941,545.6705882352941,213165.6486693139,213165.6486693139,100.0
S2,Palma,00000000000000000001,2023-09-30,2023-10-08,4,20,545.6039215686275,545.6039215686275,213165.1321457805,213165.1321457805,100.0
S2,Bananera,00000000000000000002,2023-09-30,2023-10-08,4,20,545.5333333333333,545.5333333333333,213131.89231938383,213131.89231938383,100.0
S2,Manglar,00000000000000000003,2023-09-30,2023-10-08,4,20,545.850980392157,545.850980392157,213158.9788100297,213158.9788100297,100.0
S2,Bosque seco,00000000000000000004,2023-09-30,2023-10-08,4,20,545.3686274509803,545.3686274509803,213163.19644153066,213163.19644153066,100.0
HLS,Pastos limpios,00000000000000000000,2023-10-08,2023-10-16,43,30,236.80784313725496,243.78431372549025,208144.63121888426,214276.69850116826,97.13824819722497
HLS,Palma,00000000000000000001,2023-10-08,2023-10-16,43,30,0.0,243.80784313725482,0.0,214323.03965705412,0.0
HLS,Bananera,00000000000000000002,2023-10-08,2023-10-16,43,30,0.0,243.75686274509803,0.0,214272.54065539807,0.0
HLS,Manglar,00000000000000000003,2023-10-08,2023-10-16,43,30,108.1686274509804,241.91372549019607,95041.44261737898,212555.60338039036,44.713684845697735
HLS,Bosque seco,00000000000000000004,2023-10-08,2023-10-16,43,30,82.70588235294117,243.64705882352945,72734.72042451744,214272.15992838528,33.94501667824092
S2,Pastos limpios,00000000000000000000,2023-10-08,2023-10-16,4,20,545.6705882352941,545.6705882352941,213165.6486693139,213165.6486693139,100.0
S2,Palma,00000000000000000001,2023-10-08,2023-10-16,4,20,86.14117647058826,545.6039215686275,33654.94617070216,213165.1321457805,15.788204117588068
S2,Bananera,00000000000000000002,2023-10-08,2023-10-16,4,20,0.819607843137255,545.5333333333333,320.20685556449143,213131.89231938383,0.15023882727257584
S2,Manglar,00000000000000000003,2023-10-08,2023-10-16,4,20,519.6745098039216,545.850980392157,202936.8146710562,213158.9788100297,95.20444121282658
S2,Bosque seco,00000000000000000004,2023-10-08,2023-10-16,4,20,535.2392156862745,545.3686274509803,209204.0171749339,213163.19644153066,98.14265345393113
HLS,Pastos limpios,00000000000000000000,2023-10-16,2023-10-24,28,30,0.0,243.78431372549025,0.0,214276.69850116826,0.0
HLS,Palma,00000000000000000001,2023-10-16,2023-10-24,28,30,0.0,243.80784313725482,0.0,214323.03965705412,0.0
HLS,Bananera,00000000000000000002,2023-10-16,2023-10-24,28,30,0.0,243.75686274509803,0.0,214272.54065539807,0.0
HLS,Manglar,00000000000000000003,2023-10-16,2023-10-24,28,30,0.0,241.91372549019607,0.0,212555.60338039036,0.0
HLS,Bosque seco,00000000000000000004,2023-10-16,2023-10-24,28,30,243.64705882352945,243.64705882352945,214272.15992838528,214272.15992838528,100.0
S2,Pastos limpios,00000000000000000000,2023-10-16,2023-10-24,2,20,90.73333333333333,545.6705882352941,35444.79221023859,213165.6486693139,16.6278161755905
S2,Palma,00000000000000000001,2023-10-16,2023-10-24,2,20,371.89803921568637,545.6039215686275,145298.91324187617,213165.1321457805,68.16260791774725
S2,Bananera,00000000000000000002,2023-10-16,2023-10-24,2,20,545.5333333333333,545.5333333333333,213131.89231938383,213131.89231938383,100.0
S2,Manglar,00000000000000000003,2023-10-16,2023-10-24,2,20,0.0,545.850980392157,0.0,213158.9788100297,0.0
S2,Bosque seco,00000000000000000004,2023-10-16,2023-10-24,2,20,545.3686274509803,545.3686274509803,213163.19644153066,213163.19644153066,100.0
HLS,Pastos limpios,00000000000000000000,2023-10-24,2023-11-01,28,30,157.66274509803927,243.78431372549025,138579.08676063703,214276.69850116826,64.67296151656988
HLS,Palma,00000000000000000001,2023-10-24,2023-11-01,28,30,93.69803921568628,243.80784313725482,82366.81221421185,214323.03965705412,38.43115156728362
HLS,Bananera,00000000000000000002,2023-10-24,2023-11-01,28,30,0.0,243.75686274509803,0.0,214272.54065539807,0.0
HLS,Manglar,00000000000000000003,2023-10-24,2023-11-01,28,30,241.91372549019607,241.91372549019607,212555.60338039036,212555.60338039036,100.0
HLS,Bosque seco,00000000000000000004,2023-10-24,2023-11-01,28,30,0.0,243.64705882352945,0.0,214272.15992838528,0.0
S2,Pastos limpios,00000000000000000000,2023-10-24,2023-11-01,4,20,545.6705882352941,545.6705882352941,213165.6486693139,213165.6486693139,100.0
S2,Palma,00000000000000000001,2023-10-24,2023-11-01,4,20,530.2745098039215,545.6039215686275,207175.9807053508,213165.1321457805,97.19037002902812
S2,Bananera,00000000000000000002,2023-10-24,2023-11-01,4,20,500.92941176470595,545.5333333333333,195705.84707952762,213131.89231938383,91.82382089783972
S2,Manglar,00000000000000000003,2023-10-24,2023-11-01,4,20,545.850980392157,545.850980392157,213158.9788100297,213158.9788100297,100.0
S2,Bosque seco,00000000000000000004,2023-10-24,2023-11-01,4,20,545.3686274509803,545.3686274509803,213163.19644153066,213163.19644153066,100.0
HLS,Pastos limpios,00000000000000000000,2023-11-01,2023-11-09,10,30,0.0,243.78431372549025,0.0,214276.69850116826,0.0
HLS,Palma,00000000000000000001,2023-11-01,2023-11-09,10,30,0.0,243.80784313725482,0.0,214323.03965705412,0.0
HLS,Bananera,00000000000000000002,2023-11-01,2023-11-09,10,30,0.0,243.75686274509803,0.0,214272.54065539807,0.0
HLS,Manglar,00000000000000000003,2023-11-01,2023-11-09,10,30,0.0,241.91372549019607,0.0,212555.60338039036,0.0
HLS,Bosque seco,00000000000000000004,2023-11-01,2023-11-09,10,30,0.0,243.64705882352945,0.0,214272.15992838528,0.0
S2,Pastos limpios,00000000000000000000,2023-11-01,2023-11-09,2,20,545.6705882352941,545.6705882352941,213165.6486693139,213165.6486693139,100.0
S2,Palma,00000000000000000001,2023-11-01,2023-11-09,2,20,518.4000000000001,545.6039215686275,202536.61656673637,213165.1321457805,95.01395210743216
S2,Bananera,00000000000000000002,2023-11-01,2023-11-09,2,20,0.0,545.5333333333333,0.0,213131.89231938383,0.0
S2,Manglar,00000000000000000003,2023-11-01,2023-11-09,2,20,545.850980392157,545.850980392157,213158.9788100297,213158.9788100297,100.0
S2,Bosque seco,00000000000000000004,2023-11-01,2023-11-09,2,20,545.3686274509803,545.3686274509803,213163.19644153066,213163.19644153066,100.0
HLS,Pastos limpios,00000000000000000000,2023-11-09,2023-11-17,17,30,243.78431372549025,243.78431372549025,214276.69850116826,214276.69850116826,100.0
HLS,Palma,00000000000000000001,2023-11-09,2023-11-17,17,30,243.80784313725482,243.80784313725482,214323.03965705412,214323.03965705412,100.0
HLS,Bananera,00000000000000000002,2023-11-09,2023-11-17,17,30,243.75686274509803,243.75686274509803,214272.54065539807,214272.54065539807,100.0
HLS,Manglar,00000000000000000003,2023-11-09,2023-11-17,17,30,241.91372549019607,241.91372549019607,212555.60338039036,212555.60338039036,100.0
HLS,Bosque seco,00000000000000000004,2023-11-09,2023-11-17,17,30,243.64705882352945,243.64705882352945,214272.15992838528,214272.15992838528,100.0
S2,Pastos limpios,00000000000000000000,2023-11-09,2023-11-17,4,20,545.6705882352941,545.6705882352941,213165.6486693139,213165.6486693139,100.0
S2,Palma,00000000000000000001,2023-11-09,2023-11-17,4,20,545.6039215686275,545.6039215686275,213165.1321457805,213165.1321457805,100.0
S2,Bananera,00000000000000000002,2023-11-09,2023-11-17,4,20,545.5333333333333,545.5333333333333,213131.89231938383,213131.89231938383,100.0
S2,Manglar,00000000000000000003,2023-11-09,2023-11-17,4,20,545.850980392157,545.850980392157,213158.9788100297,213158.9788100297,100.0
S2,Bosque seco,00000000000000000004,2023-11-09,2023-11-17,4,20,545.3686274509803,545.3686274509803,213163.19644153066,213163.19644153066,100.0
HLS,Pastos limpios,00000000000000000000,2023-11-17,2023-11-25,18,30,243.78431372549025,243.78431372549025,214276.69850116826,214276.69850116826,100.0
HLS,Palma,00000000000000000001,2023-11-17,2023-11-25,18,30,243.80784313725482,243.80784313725482,214323.03965705412,214323.03965705412,100.0
HLS,Bananera,00000000000000000002,2023-11-17,2023-11-25,18,30,243.75686274509803,243.75686274509803,214272.54065539807,214272.54065539807,100.0
HLS,Manglar,00000000000000000003,2023-11-17,2023-11-25,18,30,241.91372549019607,241.91372549019607,212555.60338039036,212555.60338039036,100.0
HLS,Bosque seco,00000000000000000004,2023-11-17,2023-11-25,18,30,243.64705882352945,243.64705882352945,214272.15992838528,214272.15992838528,100.0
S2,Pastos limpios,00000000000000000000,2023-11-17,2023-11-25,4,20,545.6705882352941,545.6705882352941,213165.6486693139,213165.6486693139,100.0
S2,Palma,00000000000000000001,2023-11-17,2023-11-25,4,20,545.6039215686275,545.6039215686275,213165.1321457805,213165.1321457805,100.0
S2,Bananera,00000000000000000002,2023-11-17,2023-11-25,4,20,545.5333333333333,545.5333333333333,213131.89231938383,213131.89231938383,100.0
S2,Manglar,00000000000000000003,2023-11-17,2023-11-25,4,20,545.850980392157,545.850980392157,213158.9788100297,213158.9788100297,100.0
S2,Bosque seco,00000000000000000004,2023-11-17,2023-11-25,4,20,545.3686274509803,545.3686274509803,213163.19644153066,213163.19644153066,100.0
HLS,Pastos limpios,00000000000000000000,2023-11-25,2023-12-03,17,30,243.78431372549025,243.78431372549025,214276.69850116826,214276.69850116826,100.0
HLS,Palma,00000000000000000001,2023-11-25,2023-12-03,17,30,18.52549019607842,243.80784313725482,16285.016884957115,214323.03965705412,7.598351027036266
HLS,Bananera,00000000000000000002,2023-11-25,2023-12-03,17,30,243.75686274509803,243.75686274509803,214272.54065539807,214272.54065539807,100.0
HLS,Manglar,00000000000000000003,2023-11-25,2023-12-03,17,30,241.91372549019607,241.91372549019607,212555.60338039036,212555.60338039036,100.0
HLS,Bosque seco,00000000000000000004,2023-11-25,2023-12-03,17,30,0.0,243.64705882352945,0.0,214272.15992838528,0.0
S2,Pastos limpios,00000000000000000000,2023-11-25,2023-12-03,2,20,545.6705882352941,545.6705882352941,213165.6486693139,213165.6486693139,100.0
S2,Palma,00000000000000000001,2023-11-25,2023-12-03,2,20,476.0901960784314,545.6039215686275,186006.29887551678,213165.1321457805,87.25925154978434
S2,Bananera,00000000000000000002,2023-11-25,2023-12-03,2,20,545.5333333333333,545.5333333333333,213131.89231938383,213131.89231938383,100.0
S2,Manglar,00000000000000000003,2023-11-25,2023-12-03,2,20,545.850980392157,545.850980392157,213158.9788100297,213158.9788100297,100.0
S2,Bosque seco,00000000000000000004,2023-11-25,2023-12-03,2,20,545.3686274509803,545.3686274509803,213163.19644153066,213163.19644153066,100.0
HLS,Pastos limpios,00000000000000000000,2023-12-03,2023-12-11,20,30,243.78431372549025,243.78431372549025,214276.69850116826,214276.69850116826,100.0
HLS,Palma,00000000000000000001,2023-12-03,2023-12-11,20,30,243.80784313725482,243.80784313725482,214323.03965705412,214323.03965705412,100.0
HLS,Bananera,00000000000000000002,2023-12-03,2023-12-11,20,30,243.75686274509803,243.75686274509803,214272.54065539807,214272.54065539807,100.0
HLS,Manglar,00000000000000000003,2023-12-03,2023-12-11,20,30,241.91372549019607,241.91372549019607,212555.60338039036,212555.60338039036,100.0
HLS,Bosque seco,00000000000000000004,2023-12-03,2023-12-11,20,30,243.64705882352945,243.64705882352945,214272.15992838528,214272.15992838528,100.0
S2,Pastos limpios,00000000000000000000,2023-12-03,2023-12-11,2,20,545.6705882352941,545.6705882352941,213165.6486693139,213165.6486693139,100.0
S2,Palma,00000000000000000001,2023-12-03,2023-12-11,2,20,545.6039215686275,545.6039215686275,213165.1321457805,213165.1321457805,100.0
S2,Bananera,00000000000000000002,2023-12-03,2023-12-11,2,20,545.5333333333333,545.5333333333333,213131.89231938383,213131.89231938383,100.0
S2,Manglar,00000000000000000003,2023-12-03,2023-12-11,2,20,545.850980392157,545.850980392157,213158.9788100297,213158.9788100297,100.0
S2,Bosque seco,00000000000000000004,2023-12-03,2023-12-11,2,20,545.3686274509803,545.3686274509803,213163.19644153066,213163.19644153066,100.0
HLS,Pastos limpios,00000000000000000000,2023-12-11,2023-12-19,18,30,243.78431372549025,243.78431372549025,214276.69850116826,214276.69850116826,100.0
HLS,Palma,00000000000000000001,2023-12-11,2023-12-19,18,30,243.80784313725482,243.80784313725482,214323.03965705412,214323.03965705412,100.0
HLS,Bananera,00000000000000000002,2023-12-11,2023-12-19,18,30,243.75686274509803,243.75686274509803,214272.54065539807,214272.54065539807,100.0
HLS,Manglar,00000000000000000003,2023-12-11,2023-12-19,18,30,241.91372549019607,241.91372549019607,212555.60338039036,212555.60338039036,100.0
HLS,Bosque seco,00000000000000000004,2023-12-11,2023-12-19,18,30,243.64705882352945,243.64705882352945,214272.15992838528,214272.15992838528,100.0
S2,Pastos limpios,00000000000000000000,2023-12-11,2023-12-19,2,20,545.6705882352941,545.6705882352941,213165.6486693139,213165.6486693139,100.0
S2,Palma,00000000000000000001,2023-12-11,2023-12-19,2,20,545.6039215686275,545.6039215686275,213165.1321457805,213165.1321457805,100.0
S2,Bananera,00000000000000000002,2023-12-11,2023-12-19,2,20,545.5333333333333,545.5333333333333,213131.89231938383,213131.89231938383,100.0
S2,Manglar,00000000000000000003,2023-12-11,2023-12-19,2,20,545.850980392157,545.850980392157,213158.9788100297,213158.9788100297,100.0
S2,Bosque seco,00000000000000000004,2023-12-11,2023-12-19,2,20,545.3686274509803,545.3686274509803,213163.19644153066,213163.19644153066,100.0
