source,station,station_id,period_start,period_end,source_scale_m,products,coverage_pct,NDVI_p05,NDVI_p95,nonwater_pixel_count
HLS,Manglar,00000000000000000003,2021-08-13,2021-08-21,30,4,100.0,-9999.0,-9999.0,0
HLS,Bosque seco,00000000000000000004,2021-08-13,2021-08-21,30,4,90.93191694833412,-9999.0,-9999.0,0
HLS,Pastos limpios,00000000000000000000,2021-08-21,2021-08-29,30,6,0.0,-9999.0,-9999.0,0
HLS,Palma,00000000000000000001,2021-08-21,2021-08-29,30,6,6.581846841775106,-9999.0,-9999.0,0
HLS,Bananera,00000000000000000002,2021-08-21,2021-08-29,30,6,4.527172688953955,-9999.0,-9999.0,0
HLS,Manglar,00000000000000000003,2021-08-21,2021-08-29,30,6,81.08222020490207,-9999.0,-9999.0,0
HLS,Bosque seco,00000000000000000004,2021-08-21,2021-08-29,30,6,44.239497827136645,-9999.0,-9999.0,0
HLS,Pastos limpios,00000000000000000000,2021-08-29,2021-09-06,30,4,0.0,-9999.0,-9999.0,0
HLS,Palma,00000000000000000001,2021-08-29,2021-09-06,30,4,0.0,-9999.0,-9999.0,0
HLS,Bananera,00000000000000000002,2021-08-29,2021-09-06,30,4,0.0,-9999.0,-9999.0,0
HLS,Manglar,00000000000000000003,2021-08-29,2021-09-06,30,4,0.0,-9999.0,-9999.0,0
HLS,Bosque seco,00000000000000000004,2021-08-29,2021-09-06,30,4,0.0,-9999.0,-9999.0,0
HLS,Pastos limpios,00000000000000000000,2021-09-06,2021-09-14,30,8,0.0,-9999.0,-9999.0,0
HLS,Palma,00000000000000000001,2021-09-06,2021-09-14,30,8,0.0,-9999.0,-9999.0,0
HLS,Bananera,00000000000000000002,2021-09-06,2021-09-14,30,8,0.0,-9999.0,-9999.0,0
HLS,Manglar,00000000000000000003,2021-09-06,2021-09-14,30,8,100.0,-9999.0,-9999.0,0
HLS,Bosque seco,00000000000000000004,2021-09-06,2021-09-14,30,8,0.0,-9999.0,-9999.0,0
HLS,Pastos limpios,00000000000000000000,2021-09-14,2021-09-22,30,6,0.0,-9999.0,-9999.0,0
HLS,Palma,00000000000000000001,2021-09-14,2021-09-22,30,6,0.0,-9999.0,-9999.0,0
HLS,Bananera,00000000000000000002,2021-09-14,2021-09-22,30,6,0.0,-9999.0,-9999.0,0
HLS,Manglar,00000000000000000003,2021-09-14,2021-09-22,30,6,100.0,-9999.0,-9999.0,0
HLS,Bosque seco,00000000000000000004,2021-09-14,2021-09-22,30,6,0.0,-9999.0,-9999.0,0
HLS,Pastos limpios,00000000000000000000,2021-09-22,2021-09-30,30,5,98.35920534062576,-9999.0,-9999.0,0
HLS,Palma,00000000000000000001,2021-09-22,2021-09-30,30,5,86.4229303051262,-9999.0,-9999.0,0
HLS,Bananera,00000000000000000002,2021-09-22,2021-09-30,30,5,10.885163615302938,-9999.0,-9999.0,0
HLS,Manglar,00000000000000000003,2021-09-22,2021-09-30,30,5,100.0,-9999.0,-9999.0,0
HLS,Bosque seco,00000000000000000004,2021-09-22,2021-09-30,30,5,100.0,-9999.0,-9999.0,0
HLS,Pastos limpios,00000000000000000000,2021-09-30,2021-10-08,30,6,0.0,-9999.0,-9999.0,0
HLS,Palma,00000000000000000001,2021-09-30,2021-10-08,30,6,66.14337874571746,-9999.0,-9999.0,0
HLS,Bananera,00000000000000000002,2021-09-30,2021-10-08,30,6,0.0,-9999.0,-9999.0,0
HLS,Manglar,00000000000000000003,2021-09-30,2021-10-08,30,6,24.255933082609264,-9999.0,-9999.0,0
HLS,Bosque seco,00000000000000000004,2021-09-30,2021-10-08,30,6,99.93722839208114,-9999.0,-9999.0,0
HLS,Pastos limpios,00000000000000000000,2021-10-08,2021-10-16,30,10,0.0,-9999.0,-9999.0,0
HLS,Palma,00000000000000000001,2021-10-08,2021-10-16,30,10,0.0,-9999.0,-9999.0,0
HLS,Bananera,00000000000000000002,2021-10-08,2021-10-16,30,10,34.09376106052318,-9999.0,-9999.0,0
HLS,Manglar,00000000000000000003,2021-10-08,2021-10-16,30,10,0.0,-9999.0,-9999.0,0
HLS,Bosque seco,00000000000000000004,2021-10-08,2021-10-16,30,10,0.0,-9999.0,-9999.0,0
HLS,Pastos limpios,00000000000000000000,2021-10-16,2021-10-24,30,6,22.504624788868334,-9999.0,-9999.0,0
HLS,Palma,00000000000000000001,2021-10-16,2021-10-24,30,6,0.0,-9999.0,-9999.0,0
HLS,Bananera,00000000000000000002,2021-10-16,2021-10-24,30,6,0.0,-9999.0,-9999.0,0
HLS,Manglar,00000000000000000003,2021-10-16,2021-10-24,30,6,0.0,-9999.0,-9999.0,0
HLS,Bosque seco,00000000000000000004,2021-10-16,2021-10-24,30,6,0.0,-9999.0,-9999.0,0
HLS,Pastos limpios,00000000000000000000,2021-10-24,2021-11-01,30,6,100.0,-9999.0,-9999.0,0
HLS,Palma,00000000000000000001,2021-10-24,2021-11-01,30,6,100.0,-9999.0,-9999.0,0
HLS,Bananera,00000000000000000002,2021-10-24,2021-11-01,30,6,100.0,-9999.0,-9999.0,0
HLS,Manglar,00000000000000000003,2021-10-24,2021-11-01,30,6,100.0,-9999.0,-9999.0,0
HLS,Bosque seco,00000000000000000004,2021-10-24,2021-11-01,30,6,100.0,-9999.0,-9999.0,0
HLS,Pastos limpios,00000000000000000000,2021-11-01,2021-11-09,30,6,0.0933000884742218,-9999.0,-9999.0,0
HLS,Palma,00000000000000000001,2021-11-01,2021-11-09,30,6,0.0,-9999.0,-9999.0,0
HLS,Bananera,00000000000000000002,2021-11-01,2021-11-09,30,6,0.0,-9999.0,-9999.0,0
HLS,Manglar,00000000000000000003,2021-11-01,2021-11-09,30,6,0.0,-9999.0,-9999.0,0
HLS,Bosque seco,00000000000000000004,2021-11-01,2021-11-09,30,6,0.0,-9999.0,-9999.0,0
HLS,Pastos limpios,00000000000000000000,2021-11-09,2021-11-17,30,8,98.24981903000078,-9999.0,-9999.0,0
HLS,Palma,00000000000000000001,2021-11-09,2021-11-17,30,8,21.638706149169238,-9999.0,-9999.0,0
HLS,Bananera,00000000000000000002,2021-11-09,2021-11-17,30,8,0.0,-9999.0,-9999.0,0
HLS,Manglar,00000000000000000003,2021-11-09,2021-11-17,30,8,100.0,-9999.0,-9999.0,0
HLS,Bosque seco,00000000000000000004,2021-11-09,2021-11-17,30,8,0.0,-9999.0,-9999.0,0
HLS,Pastos limpios,00000000000000000000,2021-11-17,2021-11-25,30,9,100.0,-9999.0,-9999.0,0
HLS,Palma,00000000000000000001,2021-11-17,2021-11-25,30,9,100.0,-9999.0,-9999.0,0
HLS,Bananera,00000000000000000002,2021-11-17,2021-11-25,30,9,100.0,-9999.0,-9999.0,0
HLS,Manglar,00000000000000000003,2021-11-17,2021-11-25,30,9,100.0,-9999.0,-9999.0,0
HLS,Bosque seco,00000000000000000004,2021-11-17,2021-11-25,30,9,76.04377917270241,-9999.0,-9999.0,0
HLS,Pastos limpios,00000000000000000000,2021-11-25,2021-12-03,30,8,100.0,-9999.0,-9999.0,0
HLS,Palma,00000000000000000001,2021-11-25,2021-12-03,30,8,100.0,-9999.0,-9999.0,0
HLS,Bananera,00000000000000000002,2021-11-25,2021-12-03,30,8,100.0,-9999.0,-9999.0,0
HLS,Manglar,00000000000000000003,2021-11-25,2021-12-03,30,8,100.0,-9999.0,-9999.0,0
HLS,Bosque seco,00000000000000000004,2021-11-25,2021-12-03,30,8,100.0,-9999.0,-9999.0,0
HLS,Pastos limpios,00000000000000000000,2021-12-03,2021-12-11,30,7,100.0,-9999.0,-9999.0,0
HLS,Palma,00000000000000000001,2021-12-03,2021-12-11,30,7,100.0,-9999.0,-9999.0,0
HLS,Bananera,00000000000000000002,2021-12-03,2021-12-11,30,7,100.0,-9999.0,-9999.0,0
HLS,Manglar,00000000000000000003,2021-12-03,2021-12-11,30,7,100.0,-9999.0,-9999.0,0
